LogicPattern,dH_H,dS_H,H_on,theta_H,MI_H,dG_H,dH_Ca,dS_Ca,Ca_on,theta_Ca,MI_Ca,dG_Ca
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-50.0,-56.666666666666664,False,0.0004358864990589965,0.6931471805599453,-42.589929515997056
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-50.0,-53.333333333333336,False,0.0006505921846776119,0.6931471805599453,-39.59052504515821
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-50.0,-50.0,False,0.0009708463223378693,0.6931471805599453,-35.437305164931956
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-50.0,-46.666666666666664,False,0.0014482954495463787,0.6931471805599453,-29.7238637063507
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-50.0,-43.33333333333333,False,0.0021595307102344574,0.6931471805599453,-21.926100766952057
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-50.0,-40.0,False,0.0032177844758363963,0.6931471805599453,-11.386586289963248
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-50.0,-36.666666666666664,False,0.004789634893522874,0.6931471805599453,2.68598382875161
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-50.0,-33.33333333333333,False,0.007118312670132147,0.6931471805599453,21.183126701321456
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-50.0,-30.0,False,0.010555045173283364,0.6931471805599453,44.995406559550275
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-46.666666666666664,-60.0,False,0.0002916052802057225,0.6931471805599453,-41.417771622963656
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-46.666666666666664,-56.666666666666664,False,0.0004353048580259485,0.6931471805599453,-39.26648408022554
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-46.666666666666664,-53.333333333333336,False,0.0006497244154008671,0.6931471805599453,-36.27107602025279
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-46.666666666666664,-50.0,False,0.0009695522220464785,0.6931471805599453,-32.123383335969486
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-46.666666666666664,-46.666666666666664,False,0.0014463667750443995,0.6931471805599453,-26.41753181604507
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-46.666666666666664,-43.33333333333333,False,0.0021566590839259296,0.6931471805599453,-18.630098575629585
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-46.666666666666664,-40.0,False,0.0032135145897880194,0.6931471805599453,-8.104491589210433
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-46.666666666666664,-36.666666666666664,False,0.004783299349579231,0.6931471805599453,5.949626178704882
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-46.666666666666664,-33.33333333333333,False,0.007108941016392118,0.6931471805599453,24.42274349725451
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-46.666666666666664,-30.0,False,0.010541245674255255,0.6931471805599453,48.204544401630635
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-43.33333333333333,-60.0,False,0.00029121605674719544,0.6931471805599453,-38.09144431188381
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-43.33333333333333,-56.666666666666664,False,0.0004347239924276255,0.6931471805599453,-35.943025462063694
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-43.33333333333333,-53.333333333333336,False,0.0006488578020464106,0.6931471805599453,-32.95160850059076
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-43.33333333333333,-50.0,False,0.0009682598433769573,0.6931471805599453,-28.809435682678966
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-43.33333333333333,-46.666666666666664,False,0.0014444406614929862,0.6931471805599453,-23.11116407243152
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-43.33333333333333,-43.33333333333333,False,0.0021537911082111657,0.6931471805599453,-15.334048926588178
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-43.33333333333333,-40.0,False,0.003209250333094671,0.6931471805599453,-4.822329336197278
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-43.33333333333333,-36.666666666666664,False,0.0047769721057205165,0.6931471805599453,9.213359829592356
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-43.33333333333333,-33.33333333333333,False,0.007099581520003762,0.6931471805599453,27.662481866704283
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-43.33333333333333,-30.0,False,0.010527463828479553,0.6931471805599453,51.413841122982646
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-40.0,-60.0,False,0.00029082735251058015,0.6931471805599453,-34.765107654809555
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-40.0,-56.666666666666664,False,0.0004341439012320001,0.6931471805599453,-32.619553679056
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-40.0,-53.333333333333336,False,0.0006479908929955299,0.6931471805599453,-29.63214571207152
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-40.0,-50.0,False,0.000966969184047728,0.6931471805599453,-25.49546223928408
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-40.0,-46.666666666666664,False,0.001442517105511544,0.6931471805599453,-19.804760522838382
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-40.0,-43.33333333333333,False,0.0021509270759841924,0.6931471805599453,-12.0379480122055
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-40.0,-40.0,False,0.0032049916984317433,0.6931471805599453,-1.5400996188190774
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-40.0,-36.666666666666664,False,0.004770653151288312,0.6931471805599453,12.477184664171432
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-40.0,-33.33333333333333,False,0.007090234164680901,0.6931471805599453,30.902341646808992
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-40.0,-30.0,False,0.010513699614386718,0.6931471805599453,54.62329652948047
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-36.666666666666664,-60.0,False,0.00029043916680405514,0.6931471805599453,-31.43876166419367
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-36.666666666666664,-56.666666666666664,False,0.00043356458340843327,0.6931471805599453,-29.2960687487233
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-36.666666666666664,-53.333333333333336,False,0.000647128036962461,0.6931471805599453,-26.312618075267288
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-36.666666666666664,-50.0,False,0.0009656802417804387,0.6931471805599453,-22.181463039960086
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-36.666666666666664,-46.666666666666664,False,0.0014405961037238383,0.6931471805599453,-16.49832121453293
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-36.666666666666664,-43.33333333333333,False,0.002148066762848089,0.6931471805599453,-8.74179874964151
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-36.666666666666664,-40.0,False,0.0032007386784838783,0.6931471805599453,1.742197475139875
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-36.666666666666664,-36.666666666666664,False,0.004764342474596643,0.6931471805599453,15.741100553896409
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-36.666666666666664,-33.33333333333333,False,0.007080898933596615,0.6931471805599453,34.14232266929948
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-36.666666666666664,-30.0,False,0.010499953010430914,0.6931471805599453,57.832910427211566
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-33.33333333333333,-60.0,False,0.000290051498936686,0.6931471805599453,-28.11240635247298
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-33.33333333333333,-56.666666666666664,False,0.00043298603792765776,0.6931471805599453,-25.972570688563145
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-33.33333333333333,-53.333333333333336,False,0.0006462648821672879,0.6931471805599453,-22.99309521865672
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-33.33333333333333,-50.0,False,0.0009643930142996099,0.6931471805599453,-18.867438118839182
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-33.33333333333333,-46.666666666666664,False,0.0014386776527581984,0.6931471805599453,-13.19184619471855
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-33.33333333333333,-43.33333333333333,False,0.0021452101720458097,0.6931471805599453,-5.445601096737807
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-33.33333333333333,-40.0,False,0.003196491265945012,0.6931471805599453,5.02456185800682
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-33.33333333333333,-36.666666666666664,False,0.004758043710613331,0.6931471805599453,19.005147483413317
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-33.33333333333333,-33.33333333333333,False,0.007071575808840246,0.6931471805599453,37.38242475506911
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-33.33333333333333,-30.0,False,0.010486223995090046,0.6931471805599453,61.04268262247709
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-30.0,-60.0,False,0.0002896643482184396,0.6931471805599453,-24.786041732068085
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-30.0,-56.666666666666664,False,0.00043240826376175805,0.6931471805599453,-22.649059516050112
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-30.0,-53.333333333333336,False,0.0006454028771627484,0.6931471805599453,-19.673553965396025
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-30.0,-50.0,False,0.0009631076520389607,0.6931471805599453,-15.553385219415588
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-30.0,-46.666666666666664,False,0.001436761749247152,0.6931471805599453,-9.885335510539875
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-30.0,-43.33333333333333,False,0.002142357493358644,0.6931471805599453,-2.1493525863376313
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-30.0,-40.0,False,0.003192249453518303,0.6931471805599453,8.306993442219635
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-30.0,-36.666666666666664,False,0.004751745915038327,0.6931471805599453,22.269205065421602
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-30.0,-33.33333333333333,False,0.0070622668137558945,0.6931471805599453,40.62266813755893
00,-46.84,-0.102,False,0.21991740126961315,0.6931471805599453,-40.11052752114984,-30.0,-30.0,False,0.010472512546865587,0.6931471805599453,64.25261292179029
